Kanji	Hanzi	Syllabe	ModeSyl	Mode2Syl	LieuSyl	Label	DansDict	FichierJap	DebutJap	FinJap	Pinyin	ModePin	Mode2Pin	LieuPin	FichierCh	DebutCh	FinCh
出	出	de	occlusive	sonore	alveolaire	0	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_1532.T2.jp.snt	2.83	2.95	chū	affriquee	aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0757.T2.ch.snt	21.67	21.83
言	言	i	voyelle	_	_	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_1830.T2.jp.snt	0.93	1.02	yán	semi_voyelle	_	_	../Corpora/MSLT_Datas/MSLT_Test_CH_0551.T2.ch.snt	2.2	2.34
好	好	su	fricative	sourde	alveolaire	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_3262.T2.jp.snt	9.98	10.07	hǎo	fricative	sourde	velaire	../Corpora/MSLT_Datas/MSLT_Test_CH_1196.T2.ch.snt	5.47	5.68
味	味	aji	voyelle	_	_	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_3262.T2.jp.snt	10.51	10.76	wèi	semi_voyelle	_	_	../Corpora/MSLT_Datas/MSLT_Dev_CH_0572.T2.ch.snt	10.81	11.39
普	普	fu	fricative	sourde	bilabiale	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_3262.T2.jp.snt	11.87	12	pǔ	occlusive	aspiree	bilabiale	../Corpora/MSLT_Datas/MSLT_Dev_CH_1184.T2.ch.snt	21.64	21.84
通	通	tsuu	affriquee	sourde	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_3262.T2.jp.snt	12	12.25	tōng	occlusive	aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0439.T2.ch.snt	24.08	24.61
白	白	shiro	fricative	sourde	alveolo-palatale	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_3262.T2.jp.snt	13.2	13.32	bái	occlusive	non_aspiree	bilabiale	../Corpora/MSLT_Datas/MSLT_Dev_CH_1067.T2.ch.snt	1.72	1.86
非	非	hi	fricative	_	palatale	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_3262.T2.jp.snt	18.38	18.53	fēi	fricative	sourde	labio-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0951.T2.ch.snt	3.32	3.48
常	常	jou	affriquee	sonore	alveolo-palatale	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_3262.T2.jp.snt	18.53	18.75	cháng	affriquee	aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0894.T2.ch.snt	3.64	3.83
勧	劝	susu	fricative	sourde	alveolaire	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_3262.T2.jp.snt	19.12	19.39	quàn	affriquee	aspiree	palatale	../Corpora/MSLT_Datas/MSLT_Test_CH_0457.T2.ch.snt	1.15	1.44
日	日	nichi	nasale	_	alveolaire	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_1647.T2.jp.snt	0.06	0.25	rì	fricative	sonore	retroflexe	../Corpora/MSLT_Datas/MSLT_Dev_CH_0921.T2.ch.snt	7.17	7.27
変	变	ka	occlusive	sourde	velaire	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_1647.T2.jp.snt	1.6	1.69	biàn	occlusive	non_aspiree	bilabiale	../Corpora/MSLT_Datas/MSLT_Test_CH_1072.T2.ch.snt	21.25	21.44
名	名	na	nasale	_	alveolaire	0	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_1955.T2.jp.snt	0.96	1.33	míng	nasale	_	bilabiale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0747.T2.ch.snt	24.84	24.93
前	前	mae	nasale	_	bilabiale	0	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_1955.T2.jp.snt	1.33	1.55	qián	affriquee	aspiree	palatale	../Corpora/MSLT_Datas/MSLT_Test_CH_0063.T2.ch.snt	18.43	18.55
名	名	na	nasale	_	alveolaire	0	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_1955.T2.jp.snt	0.96	1.33	míng	nasale	_	bilabiale	../Corpora/MSLT_Datas/MSLT_Test_CH_0661.T2.ch.snt	1.62	1.83
前	前	mae	nasale	_	bilabiale	0	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_1955.T2.jp.snt	1.33	1.55	qián	affriquee	aspiree	palatale	../Corpora/MSLT_Datas/MSLT_Test_CH_1232.T2.ch.snt	2.02	2.17
中	中	na	nasale	_	alveolaire	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_0181.T2.jp.snt	0.34	0.55	zhōng	affriquee	non_aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0041.T2.ch.snt	2.68	2.91
無	无	na	nasale	_	alveolaire	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_0181.T2.jp.snt	0.72	0.87	wú	semi_voyelle	_	_	../Corpora/MSLT_Datas/MSLT_Test_CH_1100.T2.ch.snt	0.32	0.41
大	大	dai	occlusive	sonore	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_1735.T2.jp.snt	0.57	2.2	dà	occlusive	non_aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0337.T2.ch.snt	3.58	3.71
体	体	tai	occlusive	sourde	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_1735.T2.jp.snt	2.64	2.97	tǐ	occlusive	aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Dev_CH_1189.T2.ch.snt	8.03	8.09
五	五	go	occlusive	sonore	velaire	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_1735.T2.jp.snt	3.03	5.16	wǔ	semi_voyelle	_	_	../Corpora/MSLT_Datas/MSLT_Test_CH_0515.T2.ch.snt	7.15	7.27
着	着	chaku	affriquee	sourde	alveolo-palatale	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_1735.T2.jp.snt	5.16	5.54	zhe	affriquee	non_aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0015.T2.ch.snt	7.63	7.85
位	位	kurai	occlusive	sourde	velaire	0	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_1735.T2.jp.snt	5.54	5.91	wèi	semi_voyelle	_	_	../Corpora/MSLT_Datas/MSLT_Test_CH_0477.T2.ch.snt	17.2	17.47
五	五	go	occlusive	sonore	velaire	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_1735.T2.jp.snt	3.03	5.16	wǔ	semi_voyelle	_	_	../Corpora/MSLT_Datas/MSLT_Test_CH_1022.T2.ch.snt	2.51	2.54
千	千	sen	fricative	sourde	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_1735.T2.jp.snt	6.26	6.97	qiān	affriquee	aspiree	palatale	../Corpora/MSLT_Datas/MSLT_Test_CH_0509.T2.ch.snt	8.4	8.83
七	七	nana	nasale	_	alveolaire	0	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_1735.T2.jp.snt	8.34	8.69	qī	affriquee	aspiree	palatale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0827.T2.ch.snt	6.54	6.76
千	千	sen	fricative	sourde	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_1735.T2.jp.snt	6.26	6.97	qiān	affriquee	aspiree	palatale	../Corpora/MSLT_Datas/MSLT_Test_CH_0313.T2.ch.snt	2.35	2.78
六	六	roku	battue	_	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_1735.T2.jp.snt	9.12	9.37	liù	laterale	_	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0515.T2.ch.snt	21.53	21.74
千	千	sen	fricative	sourde	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_1735.T2.jp.snt	6.26	6.97	qiān	affriquee	aspiree	palatale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0623.T2.ch.snt	4.5	4.86
位	位	kurai	occlusive	sourde	velaire	0	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_1735.T2.jp.snt	5.54	5.91	wèi	semi_voyelle	_	_	../Corpora/MSLT_Datas/MSLT_Test_CH_0477.T2.ch.snt	17.2	17.47
全	全	zen	affriquee	sonore	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_1735.T2.jp.snt	11.65	12.68	quán	affriquee	aspiree	palatale	../Corpora/MSLT_Datas/MSLT_Test_CH_0548.T2.ch.snt	2.27	2.56
体	体	tai	occlusive	sourde	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_1735.T2.jp.snt	2.64	2.97	tǐ	occlusive	aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0903.T2.ch.snt	9	9.15
的	的	teki	occlusive	sourde	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_1735.T2.jp.snt	12.91	13.15	de	occlusive	non_aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Dev_CH_1189.T2.ch.snt	3.49	3.61
本	本	hon	fricative	_	glottale	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_1735.T2.jp.snt	15.05	15.28	běn	occlusive	non_aspiree	bilabiale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0563.T2.ch.snt	2.62	2.84
当	当	tou	occlusive	sourde	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_1735.T2.jp.snt	15.28	15.49	dāng	occlusive	non_aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Dev_CH_1209.T2.ch.snt	0.61	0.81
安	安	yasu	spirant	_	palatal	0	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_1735.T2.jp.snt	16.06	16.32	ān	voyelle	_	_	../Corpora/MSLT_Datas/MSLT_Test_CH_0803.T2.ch.snt	13.3	13.54
事	事	goto	occlusive	sonore	velaire	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_1535.T2.jp.snt	2.77	2.97	shì	fricative	sourde	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0931.T2.ch.snt	2.57	2.74
見	见	mi	nasale	_	bilabiale	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_1535.T2.jp.snt	3.23	3.34	jiàn	affriquee	non_aspiree	palatale	../Corpora/MSLT_Datas/MSLT_Test_CH_0038.T2.ch.snt	5.51	5.75
新	新	shin	fricative	sourde	alveolo-palatale	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_2953.T2.jp.snt	0.91	1.52	xīn	fricative	sourde	palatale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0494.T2.ch.snt	7	7.23
学	学	gaku	occlusive	sonore	velaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_2953.T2.jp.snt	1.52	2.17	xué	fricative	sourde	palatale	../Corpora/MSLT_Datas/MSLT_Test_CH_0735.T2.ch.snt	5.45	5.64
新	新	shin	fricative	sourde	alveolo-palatale	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_2953.T2.jp.snt	0.91	1.52	xīn	fricative	sourde	palatale	../Corpora/MSLT_Datas/MSLT_Test_CH_0668.T2.ch.snt	0.2	0.47
学	学	gaku	occlusive	sonore	velaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_2953.T2.jp.snt	1.52	2.17	xué	fricative	sourde	palatale	../Corpora/MSLT_Datas/MSLT_Test_CH_0915.T2.ch.snt	5.77	5.89
大	大	dai	occlusive	sonore	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_2254.T2.jp.snt	0	0.22	dà	occlusive	non_aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0013.T2.ch.snt	9.09	9.29
学	学	gaku	occlusive	sonore	velaire	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_2254.T2.jp.snt	0.22	0.69	xué	fricative	sourde	palatale	../Corpora/MSLT_Datas/MSLT_Test_CH_0551.T2.ch.snt	1.54	1.77
公	公	kou	occlusive	sourde	velaire	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_2254.T2.jp.snt	1.14	1.33	gōng	occlusive	non_aspiree	velaire	../Corpora/MSLT_Datas/MSLT_Dev_CH_0288.T2.ch.snt	5.2	5.36
務	务	mu	nasale	_	bilabiale	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_2254.T2.jp.snt	1.33	1.46	wù	semi_voyelle	_	_	../Corpora/MSLT_Datas/MSLT_Dev_CH_0904.T2.ch.snt	13.07	13.1
員	员	in	voyelle	_	_	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_2254.T2.jp.snt	1.46	1.55	yuán	semi_voyelle	_	_	../Corpora/MSLT_Datas/MSLT_Dev_CH_0696.T2.ch.snt	7.94	8.26
試	试	shi	fricative	sourde	alveolo-palatale	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_2254.T2.jp.snt	1.55	1.68	shì	fricative	sourde	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0907.T2.ch.snt	1.43	1.69
験	验	ken	occlusive	sourde	velaire	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_2254.T2.jp.snt	1.68	1.89	yàn	semi_voyelle	_	_	../Corpora/MSLT_Datas/MSLT_Test_CH_0671.T2.ch.snt	5.58	5.78
受	受	u	voyelle	_	_	0	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_2254.T2.jp.snt	2.09	2.17	shòu	fricative	sourde	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0476.T2.ch.snt	16.41	16.54
金	金	kin	occlusive	sourde	velaire	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_2254.T2.jp.snt	3.59	3.86	jīn	affriquee	non_aspiree	palatale	../Corpora/MSLT_Datas/MSLT_Test_CH_0027.T2.ch.snt	24.5	24.92
考	考	kanga	occlusive	sourde	velaire	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_2791.T2.jp.snt	0.63	0.78	kǎo	occlusive	aspiree	velaire	../Corpora/MSLT_Datas/MSLT_Test_CH_1100.T2.ch.snt	1.84	2.04
方	方	kata	occlusive	sourde	velaire	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_2791.T2.jp.snt	0.85	1.34	fāng	fricative	sourde	labio-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0668.T2.ch.snt	1.95	2.16
観	观	kan	occlusive	sourde	velaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_0049.T2.jp.snt	0.75	0.87	guān	occlusive	non_aspiree	velaire	../Corpora/MSLT_Datas/MSLT_Test_CH_1217.T2.ch.snt	3.68	3.88
光	光	kou	occlusive	sourde	velaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_0049.T2.jp.snt	0.87	1.08	guāng	occlusive	non_aspiree	velaire	../Corpora/MSLT_Datas/MSLT_Test_CH_0849.T2.ch.snt	6.57	6.88
地	地	chi	affriquee	sourde	alveolo-palatale	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_0049.T2.jp.snt	1.08	1.11	dì	occlusive	non_aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0298.T2.ch.snt	2.5	2.61
回	回	mawa	nasale	_	bilabiale	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_0049.T2.jp.snt	1.47	1.64	huí	fricative	sourde	velaire	../Corpora/MSLT_Datas/MSLT_Test_CH_0904.T2.ch.snt	7.62	7.76
旅	旅	tabi	occlusive	sourde	alveolaire	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_0049.T2.jp.snt	6.33	6.63	lǚ	laterale	_	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0843.T2.ch.snt	9.73	10.01
静	静	shizu	fricative	sourde	alveolo-palatale	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_0049.T2.jp.snt	8	8.3	jìng	affriquee	non_aspiree	palatale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0238.T2.ch.snt	9.86	10.01
将	将	shou	fricative	sourde	alveolo-palatale	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_0629.T2.jp.snt	0.87	1.21	jiāng	affriquee	non_aspiree	palatale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0435.T2.ch.snt	3.1	3.37
来	来	rai	battue	_	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_0629.T2.jp.snt	1.21	1.39	lái	laterale	_	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0075.T2.ch.snt	3.25	3.37
触	触	fu	fricative	sourde	bilabiale	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_3636.T2.jp.snt	0	0.53	chù	affriquee	aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0360.T2.ch.snt	22.48	22.68
結	结	ke	occlusive	sourde	velaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_3636.T2.jp.snt	1.57	1.73	jié	affriquee	non_aspiree	palatale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0283.T2.ch.snt	2.15	2.29
構	构	kou	occlusive	sourde	velaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_3636.T2.jp.snt	1.73	1.82	gòu	occlusive	non_aspiree	velaire	../Corpora/MSLT_Datas/MSLT_Test_CH_0275.T2.ch.snt	2.91	3.09
撃	击	geki	occlusive	sonore	velaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_3636.T2.jp.snt	2.02	2.18	jī	affriquee	non_aspiree	palatale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0700.T2.ch.snt	6.96	7.14
何	何	nan	nasale	_	alveolaire	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_2405.T2.jp.snt	0.96	1.27	hé	fricative	sourde	velaire	../Corpora/MSLT_Datas/MSLT_Test_CH_0805.T2.ch.snt	16.75	17.03
歳	岁	sai	fricative	sourde	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_2405.T2.jp.snt	1.27	1.68	suì	fricative	sourde	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Dev_CH_1058.T2.ch.snt	6.17	6.34
人	人	nin	nasale	_	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_2405.T2.jp.snt	2.25	2.35	rén	fricative	sonore	retroflexe	../Corpora/MSLT_Datas/MSLT_Test_CH_0614.T2.ch.snt	2.07	2.16
間	间	gen	occlusive	sonore	velaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_2405.T2.jp.snt	2.35	2.56	jiān	affriquee	non_aspiree	palatale	../Corpora/MSLT_Datas/MSLT_Test_CH_0374.T2.ch.snt	2.86	3.22
言	言	i	voyelle	_	_	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_2405.T2.jp.snt	2.75	3.1	yán	semi_voyelle	_	_	../Corpora/MSLT_Datas/MSLT_Dev_CH_0357.T2.ch.snt	5.64	5.84
嫌	嫌	kira	occlusive	sourde	velaire	0	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_2227.T2.jp.snt	0.53	0.73	xián	fricative	sourde	palatale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0345.T2.ch.snt	7.72	8
飲	饮	no	nasale	_	alveolaire	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_1116.T2.jp.snt	2.48	2.63	yǐn	semi_voyelle	_	_	../Corpora/MSLT_Datas/MSLT_Dev_CH_0284.T2.ch.snt	3.08	3.3
物	物	mono	nasale	_	bilabiale	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_1116.T2.jp.snt	2.75	3.12	wù	semi_voyelle	_	_	../Corpora/MSLT_Datas/MSLT_Dev_CH_0947.T2.ch.snt	3.57	3.73
置	置	o	voyelle	_	_	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_1116.T2.jp.snt	3.12	3.15	zhì	affriquee	non_aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0938.T2.ch.snt	24.58	24.82
言	言	i	voyelle	_	_	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_1419.T2.jp.snt	3.32	3.48	yán	semi_voyelle	_	_	../Corpora/MSLT_Datas/MSLT_Test_CH_0753.T2.ch.snt	10.08	10.31
漫	漫	man	nasale	_	bilabiale	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_1419.T2.jp.snt	3.85	3.99	màn	nasale	_	bilabiale	../Corpora/MSLT_Datas/MSLT_Test_CH_1212.T2.ch.snt	28.38	28.58
画	画	ga	occlusive	sonore	velaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_1419.T2.jp.snt	3.99	4.05	huà	fricative	sourde	velaire	../Corpora/MSLT_Datas/MSLT_Dev_CH_0910.T2.ch.snt	10.54	10.72
描	描	ega	voyelle	_	_	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_1419.T2.jp.snt	4.11	4.27	miáo	nasale	_	bilabiale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0819.T2.ch.snt	5.47	5.71
例	例	tato	occlusive	sourde	alveolaire	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_3080.T2.jp.snt	0.52	0.62	lì	laterale	_	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0864.T2.ch.snt	3.49	3.81
今	今	ima	voyelle	_	_	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_3080.T2.jp.snt	1.98	2.21	jīn	affriquee	non_aspiree	palatale	../Corpora/MSLT_Datas/MSLT_Test_CH_0566.T2.ch.snt	9.6	9.87
出	出	de	occlusive	sonore	alveolaire	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_3080.T2.jp.snt	2.68	2.78	chū	affriquee	aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0631.T2.ch.snt	2.14	2.27
信	信	nobu	nasale	_	alveolaire	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_3080.T2.jp.snt	3.47	3.68	xìn	fricative	sourde	palatale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0740.T2.ch.snt	1.54	1.78
長	长	naga	nasale	_	alveolaire	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_3080.T2.jp.snt	3.68	3.93	zhǎng	affriquee	non_aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0915.T2.ch.snt	8.11	8.56
所	所	tokoro	occlusive	sourde	alveolaire	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_3080.T2.jp.snt	4.27	4.63	suǒ	fricative	sourde	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0664.T2.ch.snt	7.67	7.87
行	行	i	voyelle	_	_	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_3080.T2.jp.snt	4.73	4.77	xíng	fricative	sourde	palatale	../Corpora/MSLT_Datas/MSLT_Test_CH_0456.T2.ch.snt	7.27	7.5
行	行	i	voyelle	_	_	0	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_0304.T2.jp.snt	3.98	4.04	xíng	fricative	sourde	palatale	../Corpora/MSLT_Datas/MSLT_Test_CH_0744.T2.ch.snt	7.11	7.49
一	一	ichi	voyelle	_	_	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_0304.T2.jp.snt	5.92	6.41	yī	semi_voyelle	_	_	../Corpora/MSLT_Datas/MSLT_Test_CH_0794.T2.ch.snt	4.63	4.72
最	最	sai	fricative	sourde	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_0304.T2.jp.snt	6.67	6.97	zuì	affriquee	non_aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Dev_CH_1097.T2.ch.snt	8.05	8.19
後	后	go	occlusive	sonore	velaire	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_0304.T2.jp.snt	6.97	7.13	hòu	fricative	sourde	velaire	../Corpora/MSLT_Datas/MSLT_Dev_CH_1186.T2.ch.snt	5.97	6.07
行	行	i	voyelle	_	_	0	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_0304.T2.jp.snt	3.98	4.04	xíng	fricative	sourde	palatale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0290.T2.ch.snt	16.54	16.75
旅	旅	ryo	battue	_	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_0304.T2.jp.snt	7.71	7.88	lǚ	laterale	_	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0420.T2.ch.snt	2.73	2.86
行	行	kou	occlusive	sourde	velaire	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_0304.T2.jp.snt	3.98	4.04	xíng	fricative	sourde	palatale	../Corpora/MSLT_Datas/MSLT_Test_CH_1079.T2.ch.snt	2.15	2.55
先	先	saki	fricative	sourde	alveolaire	0	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_0304.T2.jp.snt	8.69	9.2	xiān	fricative	sourde	palatale	../Corpora/MSLT_Datas/MSLT_Dev_CH_1220.T2.ch.snt	0.46	0.56
国	国	kuni	occlusive	sourde	velaire	0	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_0304.T2.jp.snt	10.02	10.36	guó	occlusive	non_aspiree	velaire	../Corpora/MSLT_Datas/MSLT_Test_CH_0406.T2.ch.snt	17.34	17.76
分	分	wa	voyelle	_	_	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_3406.T2.jp.snt	1.76	1.94	fēn	fricative	sourde	labio-dentale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0988.T2.ch.snt	1.2	1.66
結	结	ke	occlusive	sourde	velaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_3157.T2.jp.snt	0.95	1.16	jié	affriquee	non_aspiree	palatale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0804.T2.ch.snt	8.34	8.51
構	构	kou	occlusive	sourde	velaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_3157.T2.jp.snt	1.16	1.32	gòu	occlusive	non_aspiree	velaire	../Corpora/MSLT_Datas/MSLT_Test_CH_0275.T2.ch.snt	2.91	3.09
少	少	suku	fricative	sourde	alveolaire	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_3157.T2.jp.snt	1.32	1.57	shǎo	fricative	sourde	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_1281.T2.ch.snt	3.14	3.29
色	色	i	voyelle	_	_	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_2706.T2.jp.snt	5.08	5.21	sè	fricative	sourde	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0526.T2.ch.snt	8.49	8.72
頼	赖	tano	occlusive	sourde	alveolaire	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_2706.T2.jp.snt	5.93	6.12	lài	laterale	_	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0177.T2.ch.snt	4.88	5.06
会	会	kai	occlusive	sourde	velaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_1212.T2.jp.snt	0	0.36	huì	fricative	sourde	velaire	../Corpora/MSLT_Datas/MSLT_Dev_CH_0427.T2.ch.snt	3.73	3.84
